==30360== NVPROF is profiling process 30360, command: runnable.exe
==30360== Profiling application: runnable.exe
==30360== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
406.892700,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",77
406.905353,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",77
406.907500,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",78
406.920489,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",78
406.922400,13.700000,,,,,,,,,,,,,"cudaLaunchKernel",79
406.934729,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",79
406.936700,31.400000,,,,,,,,,,,,,"cudaLaunchKernel",80
406.968680,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",80
406.968800,15.100000,,,,,,,,,,,,,"cudaLaunchKernel",81
406.982152,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",81
406.984600,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",82
406.997064,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",82
406.999200,28.700000,,,,,,,,,,,,,"cudaLaunchKernel",83
407.025863,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",83
407.028600,15.000000,,,,,,,,,,,,,"cudaLaunchKernel",84
407.042215,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",84
407.044300,14.400000,,,,,,,,,,,,,"cudaLaunchKernel",85
407.057223,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",85
407.059400,14.700000,,,,,,,,,,,,,"cudaLaunchKernel",86
407.073222,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",86
407.074900,14.000000,,,,,,,,,,,,,"cudaLaunchKernel",87
407.087270,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",87
407.089600,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",88
407.101862,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",88
407.104200,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",89
407.116902,5.055000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",89
407.118900,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",90
407.131493,5.120000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",90
407.133700,29.400000,,,,,,,,,,,,,"cudaLaunchKernel",91
407.161093,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",91
407.163800,15.400000,,,,,,,,,,,,,"cudaLaunchKernel",92
407.177412,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",92
407.179900,14.500000,,,,,,,,,,,,,"cudaLaunchKernel",93
407.192996,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",93
407.195100,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",94
407.207524,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",94
407.209800,29.600000,,,,,,,,,,,,,"cudaLaunchKernel",95
407.236996,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",95
407.240200,14.900000,,,,,,,,,,,,,"cudaLaunchKernel",96
407.254147,5.056000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",96
407.255800,30.300000,,,,,,,,,,,,,"cudaLaunchKernel",97
407.284163,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",97
407.286900,15.000000,,,,,,,,,,,,,"cudaLaunchKernel",98
407.300514,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",98
407.302600,17.700000,,,,,,,,,,,,,"cudaDeviceSynchronize",99
